# ra            dec          z          
  129.0479126   41.4404716   0.0294044  
  211.807251    45.8900146   0.040191   
  211.921402    45.9155426   0.0404884  
  211.9259491   45.8999977   0.0403823  
  176.4405823   47.1747055   0.0539763  
  176.3585205   47.235096    0.0544449  
  176.4405212   47.2319069   0.0542705  
  230.7778931   37.6697731   0.0649576  
  230.8106995   37.721199    0.0654293  
  230.8120422   37.6120377   0.0646221  
  155.2425232   6.6418066    0.0327782  
  155.1702881   6.5497098    0.0333115  
  155.2348175   6.788918     0.0332722  
  236.6249542   32.1172752   0.031941   
  236.7282715   32.0672874   0.0321718  
  236.6020508   32.091629    0.0319026  
  178.7575989   49.8995438   0.0591243  
  178.7165985   49.8483887   0.0594923  
  178.8257141   49.9171791   0.059402   
  233.4733276   45.1176834   0.0716863  
  233.5182953   45.0549774   0.0718015  
  233.4685516   45.0506363   0.0721416  
  217.8249207   7.9446321    0.0268959  
  217.697937    7.990499     0.0267582  
  217.9860382   7.8293328    0.0267322  
  214.3864136   8.8555679    0.0365604  
  214.2670746   8.9685936    0.0363515  
  214.4500122   8.9506693    0.0363269  
  135.307663    6.0224829    0.076363   
  135.3305054   5.957963     0.0758786  
  135.3656464   6.0067096    0.0763804  
  195.788147    54.6165619   0.0283369  
  195.871521    54.6714783   0.0287409  
  195.7241974   54.5149803   0.027969   
  156.6608276   37.7746811   0.0509194  
  156.6672668   37.7420273   0.0506653  
  156.6411743   37.7240181   0.0508355  
  206.0349579   45.34132     0.0384832  
  206.0170898   45.3102951   0.0386476  
  205.9740143   45.3306732   0.0383782  
  249.6434174   31.8729763   0.0642432  
  249.6118011   31.7945232   0.0638662  
  249.6549683   31.8444843   0.0641354  
  124.1869278   27.5918827   0.0399893  
  124.2463684   27.6278305   0.0399954  
  124.2703705   27.6414204   0.0402802  
  128.2122955   30.8792458   0.0657932  
  128.2127838   30.8971481   0.0662353  
  128.2324066   30.8929386   0.066065   
  159.3305664   43.5875931   0.0246794  
  159.3827515   43.6538086   0.0243203  
  159.1532288   43.5068016   0.024637   
  216.9026947   41.2576714   0.0089175  
  217.392746    40.8915291   0.009004   
  217.3922882   40.9339943   0.0088078  
  212.2245789   10.1989727   0.0672304  
  212.182373    10.233182    0.0667452  
  212.2549286   10.1921158   0.0677462  
  211.2730408   11.4754086   0.0674329  
  211.3235016   11.4831171   0.0671296  
  211.2962646   11.4041157   0.0676606  
  212.1374054   11.816227    0.0190411  
  212.1475983   11.9510393   0.0193996  
  212.2276459   11.942275    0.0193821  
  134.2067719   35.9165459   0.0756972  
  134.2025299   35.8541374   0.0756943  
  134.2868805   35.9622002   0.075988   
  221.9546967   47.8095779   0.0367806  
  222.0243988   47.788578    0.0370267  
  221.8757324   47.8232384   0.0369261  
  232.6469116   33.6315651   0.0645253  
  232.667923    33.6533585   0.0643234  
  232.6861572   33.586937    0.0642223  
  191.3255157   42.4104271   0.0533241  
  191.2083893   42.3564835   0.0536316  
  191.2177124   42.422184    0.0536308  
  145.8141632   35.1605225   0.0501746  
  145.8160095   35.2062225   0.0502394  
  145.6689606   35.1552734   0.049714   
  147.8301697   36.1776237   0.0522218  
  147.8035889   36.1651077   0.0522197  
  147.8000946   36.2240486   0.0525329  
  172.806015    40.6531448   0.0447154  
  172.8032074   40.6722107   0.0446383  
  172.6679382   40.6477013   0.0449703  
  174.9311523   42.5045815   0.0700549  
  174.8628998   42.499958    0.0701892  
  174.9868469   42.4361115   0.0700298  
  172.8283691   42.8129158   0.045243   
  172.9105225   42.884285    0.0452247  
  172.8393555   42.8328743   0.0453392  
  215.6282349   11.3048773   0.016426   
  215.347641    11.270792    0.0159288  
  215.5039062   11.380559    0.0164692  
  238.346756    26.1053429   0.0694673  
  238.3357697   26.11063     0.0691497  
  238.3684845   26.037426    0.0695919  
  157.0665894   38.9347343   0.0549213  
  156.9931641   38.9350815   0.0550192  
  156.9772186   38.8576546   0.0553035  
  186.3718567   47.2732048   0.0248682  
  186.4280701   47.3300514   0.0245615  
  186.6218872   47.2512398   0.0248749  
  202.3646088   55.7211723   0.042817   
  202.4390259   55.6865387   0.0431048  
  202.5079651   55.6801453   0.0430225  
  164.4028931   44.0713654   0.0343123  
  164.3301849   44.017498    0.0341556  
  164.4152222   44.0927391   0.034147   
  209.3049927   12.021328    0.0207369  
  209.3078613   11.9975023   0.020505   
  209.3298492   11.9760056   0.0203626  
  211.0955963   11.7357979   0.0200132  
  210.9090271   11.5735178   0.0200155  
  211.1584778   11.7173557   0.0196644  
  187.7410583   10.8034725   0.0488277  
  187.6831512   10.8022928   0.0488867  
  187.7285614   10.822691    0.0486513  
  197.6510315   39.783989    0.0474178  
  197.6239166   39.7677994   0.0476809  
  197.7397003   39.7041626   0.0475616  
  229.6298065   32.3928566   0.0612589  
  229.5993958   32.3611412   0.0611498  
  229.6494751   32.4019737   0.0610411  
  190.3091583   12.9889593   0.0465255  
  190.2221222   12.9760399   0.0462605  
  190.3165436   12.9820347   0.0460231  
  157.4359589   40.4938431   0.0439127  
  157.4179535   40.4751167   0.0437358  
  157.4627075   40.4316788   0.0439226  
  210.0186005   58.3703156   0.0262886  
  209.8656464   58.3260345   0.026328   
  209.8830719   58.3146095   0.0258385  
  247.4858093   39.9437408   0.0594061  
  247.526413    39.9425468   0.0598198  
  247.4804077   39.9443779   0.0593507  
  150.7655945   12.9499531   0.0356538  
  150.8509064   12.9577494   0.0351841  
  150.8039093   12.8875809   0.0354992  
  148.6551208   6.6220975    0.0409946  
  148.6570129   6.5261741    0.0411579  
  148.5700836   6.6930957    0.0405817  
  205.259552    13.1630011   0.0556448  
  205.2544708   13.2272205   0.0553811  
  205.2671051   13.1954432   0.05581    
  202.6547394   14.6491957   0.0666116  
  202.6245575   14.6260767   0.0664854  
  202.7105408   14.6699858   0.066818   
  204.5400085   14.9200468   0.0594799  
  204.5596771   14.9730644   0.0592578  
  204.6070709   14.9664869   0.0590001  
  208.4190521   56.134491    0.0354013  
  208.2135773   56.1191025   0.0351324  
  208.3917084   56.1722832   0.0353333  
  154.2172546   39.5564728   0.0642514  
  154.2359467   39.574543    0.0641147  
  154.1983185   39.5565834   0.064316   
  225.5067596   9.4078732    0.0458568  
  225.5144501   9.3676014    0.0458581  
  225.5950317   9.379035     0.0454389  
  187.5879822   7.4876914    0.0667481  
  187.5791931   7.4732008    0.066875   
  187.5822601   7.4779673    0.066669   
  163.7644958   42.8602257   0.0591625  
  163.7677917   42.8620224   0.059016   
  163.8360443   42.7835846   0.0590432  
  214.977066    51.8945541   0.0292002  
  214.8782959   51.9244919   0.029007   
  215.0023956   51.8816872   0.0292612  
  346.9539185   0.9405226    0.0418516  
  346.9691162   1.0148289    0.0423231  
  346.9816284   0.9766566    0.0423064  
  170.7554932   47.0524178   0.0252405  
  170.8082733   46.9977798   0.0247756  
  170.6068115   47.1059113   0.025013   
  227.5071259   10.8054571   0.0473333  
  227.4351349   10.876812    0.047169   
  227.6121521   10.8059072   0.0472717  
  208.9487305   14.4224977   0.0516954  
  208.9946442   14.3871803   0.0516907  
  208.849884    14.4515257   0.0520108  
  136.7074585   26.2754574   0.0206082  
  136.5233154   26.2849045   0.0209433  
  136.5191345   26.4786625   0.0206047  
  222.7777863   37.4948044   0.031601   
  222.8635559   37.5032578   0.0317128  
  222.9793243   37.5031128   0.0320691  
  223.6624298   12.2452831   0.0772096  
  223.720993    12.2888432   0.0775046  
  223.6639557   12.2366781   0.076975   
  216.0965576   13.798439    0.0168185  
  216.1364899   13.7990723   0.0170939  
  216.3916016   13.8162746   0.0171517  
  47.029438     0.4562187    0.0741421  
  47.0090866    0.4311457    0.0742176  
  46.9551849    0.4833312    0.0739481  
  133.7050018   57.670166    0.014229   
  133.9898682   57.677948    0.0141215  
  134.0923157   57.4474678   0.0140463  
  163.0222168   41.3900146   0.0360712  
  163.033844    41.3486633   0.0362131  
  163.0474243   41.2812805   0.0360469  
  197.296051    52.0209122   0.0257783  
  197.3898163   51.9839706   0.0261621  
  197.187912    52.0989265   0.026205   
  197.0531311   52.4665031   0.0546214  
  197.1693573   52.4597549   0.0545247  
  197.1644287   52.4223213   0.0547287  
  180.1316833   38.6111183   0.0372532  
  180.287796    38.6371155   0.0372089  
  180.1264801   38.5774574   0.0375494  
  236.6395416   41.9175873   0.0240407  
  236.8749847   42.0298309   0.0240642  
  236.5743408   41.9875488   0.0240952  
  181.5334015   37.3259506   0.0437276  
  181.6047974   37.3527565   0.0438482  
  181.4948578   37.26577     0.0438633  
  147.3583984   26.6381283   0.0521594  
  147.3885803   26.6008167   0.0521691  
  147.3764954   26.5869064   0.0518532  
  230.579361    21.0734825   0.0496024  
  230.5607605   21.0787697   0.0496869  
  230.5715027   21.0550156   0.0492716  
  198.8635406   29.0741596   0.035078   
  198.7578583   29.1803036   0.0348445  
  198.8851318   29.0890007   0.0347909  
  241.5837097   39.2440834   0.0386913  
  241.505188    39.1869049   0.0386614  
  241.6035614   39.175766    0.0382449  
  225.2289581   8.5822506    0.0555539  
  225.236618    8.5626421    0.0553723  
  225.2608643   8.5860825    0.0555799  
  242.0684204   36.0933533   0.0428249  
  241.9724731   36.1008492   0.0426558  
  242.1507721   36.0417023   0.0432666  
  244.5777893   34.1111565   0.047254   
  244.5976715   34.079689    0.047692   
  244.6386871   34.2198372   0.0472025  
  231.5231781   9.2041597    0.0063309  
  231.935318    9.6990976    0.0060724  
  231.7307129   9.7826481    0.0063057  
  233.449173    10.7799006   0.0445989  
  233.3851013   10.878376    0.044493   
  233.3792725   10.6935549   0.0446451  
  135.1980591   29.9902821   0.0540693  
  135.1437073   30.0118065   0.0543827  
  135.2560883   29.9300785   0.0539159  
  200.9095612   31.1266308   0.0584694  
  200.8884735   31.1076965   0.0586129  
  200.9378815   31.0878124   0.0587678  
  168.2011261   31.8133316   0.0751158  
  168.1967926   31.8217602   0.0748905  
  168.221344    31.8020439   0.0755693  
  179.9523315   29.6406918   0.0289991  
  179.8851929   29.4470577   0.0292474  
  179.8443451   29.4658928   0.0295327  
  143.2774658   33.1382294   0.0500879  
  143.2171173   33.1203804   0.0504897  
  143.2776642   33.1590271   0.0500354  
  239.0966949   26.1579018   0.0637988  
  239.122406    26.1436672   0.0634317  
  239.0845795   26.1234818   0.0636631  
  322.3645935   0.0328997    0.0523819  
  322.3915405   0.0266529    0.0522588  
  322.3894653   0.0493389    0.0522345  
  148.9782257   27.4567356   0.0560283  
  148.9493866   27.3702507   0.0555214  
  148.9481201   27.3857269   0.0558938  
  123.2653503   24.5670033   0.0204859  
  123.2653351   24.5583553   0.0207672  
  123.3064804   24.6081276   0.0205591  
  201.1429138   43.7520828   0.0467123  
  201.2046356   43.6772308   0.0470579  
  201.1929779   43.662262    0.0468829  
  225.4339294   27.2810764   0.0562434  
  225.3959656   27.2631493   0.0564063  
  225.3315887   27.2894459   0.056678   
  217.670929    16.053545    0.0483381  
  217.7047119   16.1160088   0.0487945  
  217.5868073   16.0115414   0.0484115  
  212.8740692   16.7551498   0.0272355  
  212.7478027   16.6729622   0.0268201  
  213.0534973   16.867281    0.0267474  
  218.6441193   14.0967607   0.0696662  
  218.6507874   14.1081772   0.0692945  
  218.7134857   14.135314    0.0692507  
  155.957016    20.9847984   0.065872   
  155.8798523   20.9715424   0.0657914  
  155.9794464   21.0166321   0.0657828  
  154.0485535   22.2598152   0.0651583  
  154.000061    22.2596359   0.0648615  
  154.0280609   22.248373    0.0653475  
  165.71492     36.783493    0.0249348  
  165.6506348   36.8255959   0.0245265  
  165.5088043   36.7603493   0.0247709  
  208.9549866   35.1506348   0.0345414  
  208.8437347   35.0340424   0.034889   
  208.8721161   35.0071144   0.034755   
  166.1483459   36.6543083   0.021118   
  166.0829926   36.5417938   0.0209785  
  166.166153    36.6562881   0.0211001  
  169.3410645   25.0662308   0.0697315  
  169.3010101   25.0358715   0.069844   
  169.2930756   25.1056042   0.0696652  
  137.8668976   64.4753265   0.0176495  
  137.4824524   64.4235992   0.0179329  
  137.4253235   64.4250946   0.0176859  
  213.1713867   30.8550358   0.0144554  
  213.1485443   30.809351    0.0141544  
  213.2088013   30.7751675   0.0144796  
  237.4996796   24.8016129   0.0235241  
  237.46875     24.7861557   0.0230183  
  237.3712463   24.8769226   0.0235152  
  140.1546631   26.5383663   0.0485726  
  140.1350708   26.5680428   0.0490162  
  140.1620026   26.5889282   0.0489227  
  217.9677582   54.7219162   0.0428642  
  218.0842133   54.7570572   0.0433811  
  218.1752625   54.7092133   0.0429285  
  219.138504    20.5162373   0.0680832  
  219.128479    20.5046558   0.0683257  
  219.1996155   20.5578251   0.0679681  
  122.2617416   50.1786804   0.0167758  
  122.3548508   50.2649269   0.0163769  
  122.273941    50.20187     0.0166736  
  122.5601959   51.8725395   0.0605495  
  122.5713272   51.8866234   0.0605826  
  122.5370026   51.8808212   0.060527   
  162.7135925   17.8301296   0.0661714  
  162.7521362   17.7618237   0.0662763  
  162.7085876   17.8014145   0.0663162  
  161.6018677   18.5310135   0.0486672  
  161.590271    18.6324425   0.0485675  
  161.6168365   18.5787277   0.0484408  
  200.0346222   30.4500961   0.0478568  
  200.0960999   30.4447441   0.0475717  
  200.0916138   30.4451389   0.047538   
  151.3794098   15.3733349   0.0523392  
  151.4107819   15.3241692   0.0520144  
  151.377655    15.374465    0.0527544  
  238.7680969   45.4856529   0.0278644  
  238.6926575   45.538456    0.0280406  
  238.8085022   45.6064262   0.027783   
  205.28862     12.771512    0.0473453  
  205.2069092   12.7146196   0.0471017  
  205.3200531   12.788353    0.0471639  
  195.7185974   7.6806579    0.0699477  
  195.7194824   7.6043472    0.0701822  
  195.738266    7.6800561    0.0704331  
  244.440155    6.0648713    0.0378767  
  244.4684601   6.0717473    0.0377446  
  244.423233    6.1192875    0.0382929  
  238.2472992   8.0164776    0.0410322  
  238.3116302   8.0770082    0.0411902  
  238.2319336   8.0666142    0.0409657  
  193.5619965   9.441514     0.0452982  
  193.5781555   9.4339132    0.0453373  
  193.6020355   9.4340124    0.0449148  
  194.7275543   9.3009195    0.0540042  
  194.7756805   9.3541613    0.0540704  
  194.7418976   9.3103313    0.0541161  
  222.1114807   34.9980621   0.0294202  
  222.1081848   35.1588783   0.0294368  
  222.2288666   34.8705673   0.029076   
  222.4198151   35.6903038   0.0290129  
  222.4326782   35.6482277   0.0292596  
  222.3849182   35.6253052   0.0291012  
  226.8504333   34.0761147   0.0444848  
  226.767746    33.9858894   0.0445303  
  226.8026123   34.007267    0.0444423  
  205.8254395   20.314291    0.0496647  
  205.9051056   20.2604408   0.0497475  
  205.8158722   20.3184853   0.0497158  
  157.9611511   20.9255962   0.0419639  
  158.0606995   20.9504356   0.042231   
  157.9924774   20.8786793   0.0421873  
  185.1700439   19.1067734   0.0450114  
  185.2604828   19.0150852   0.0445768  
  185.1012421   19.1022682   0.045405   
  131.4277802   19.725708    0.0546534  
  131.4348145   19.7093525   0.0547707  
  131.3941193   19.8120022   0.0544434  
  133.6695709   20.5836105   0.0126285  
  133.7896576   20.6134472   0.0123102  
  133.6950531   20.7129955   0.0128128  
  133.5102844   17.3426495   0.0667818  
  133.4883118   17.3285217   0.0667113  
  133.4852905   17.3484077   0.0669641  
  134.1436615   16.8094921   0.0519944  
  134.191391    16.8731499   0.0523046  
  134.1562805   16.838747    0.052119   
  210.2886353   21.2378883   0.0279135  
  210.2796631   21.2429314   0.0277489  
  210.3121948   21.3703594   0.0276644  
  188.094986    16.3097      0.0566879  
  188.0965881   16.2478905   0.0566886  
  188.0767059   16.2864037   0.0567538  
  181.6688385   16.476593    0.0623076  
  181.6529999   16.4616203   0.0618105  
  181.6607666   16.4635715   0.0624164  
  166.5172882   14.0362844   0.0661764  
  166.4982605   14.0152321   0.0662563  
  166.5389709   14.0183086   0.0662466  
  166.7111359   14.4565105   0.0518638  
  166.6968842   14.4290228   0.0513672  
  166.7054901   14.4876871   0.0519385  
  143.6897278   13.8160124   0.0256702  
  143.547699    13.9130507   0.0256061  
  143.6528473   13.7671165   0.0253436  
  142.2527771   12.5036936   0.0522323  
  142.1771851   12.5310736   0.0522035  
  142.3426208   12.4327259   0.0524213  
  122.2718353   55.442421    0.031291   
  122.3096008   55.3202286   0.0312921  
  122.0748749   55.4186211   0.0312176  
  194.6287079   24.9743023   0.0760505  
  194.5553284   25.0162716   0.0756316  
  194.5745239   25.0325356   0.0761386  
  138.930191    15.2197027   0.0299744  
  138.8704681   15.3144789   0.0302203  
  138.8876648   15.1934156   0.0301361  
  194.5416412   24.3489265   0.0226108  
  194.6899109   24.2339382   0.022651   
  194.6448212   24.3935375   0.0224307  
  333.0724182   0.2681896    0.0447578  
  333.1237183   0.2978247    0.0451214  
  333.178894    0.3042903    0.0448633  
  120.6201859   20.5139809   0.0286278  
  120.6716156   20.6686344   0.0285011  
  120.4928055   20.539669    0.0288331  
  199.7033386   12.3971987   0.0367866  
  199.673111    12.3737078   0.0368314  
  199.6900635   12.339201    0.0366926  
  213.1517334   -1.0364156   0.0538303  
  213.1004181   -0.9941769   0.0539621  
  213.1546631   -1.0122168   0.0537084  
  125.4122467   8.3458023    0.0523339  
  125.4035034   8.4043665    0.0519458  
  125.4047241   8.4214659    0.0522323  
  141.7483826   20.8835106   0.0509913  
  141.6508942   20.8288574   0.0508401  
  141.8241577   20.8910675   0.0513084  
  214.1295471   57.810173    0.0104364  
  214.34198     57.6298676   0.0102367  
  214.1013641   57.8504791   0.0101376  
