# ra            dec          z          
  178.2963867   25.4376125   0.0443566  
  182.4153595   62.8551102   0.0443635  
  132.6590118   24.592617    0.0443935  
  123.2856369   14.7312527   0.0444355  
  157.8677063   7.4818292    0.0444817  
  120.5427933   35.6672516   0.0445214  
  196.0924683   36.2619858   0.0445429  
  239.9650421   25.9406395   0.0446581  
  41.8667221    0.6519381    0.0446611  
  224.3048401   18.8608627   0.0447079  
  122.6839752   21.8215981   0.0447746  
  122.5107956   20.5273037   0.0447961  
  161.3684082   30.8229561   0.0448254  
  259.6318054   30.878376    0.0449334  
  206.9045868   17.5677967   0.0449569  
  26.1092281    13.1598692   0.0449807  
  127.1274872   23.0609303   0.0450102  
  158.3212738   16.4070778   0.0450576  
  237.9411926   18.1347046   0.0450668  
  236.2144012   17.8562546   0.0451169  
  333.8586426   0.0733619    0.0451873  
  156.1197357   4.6797585    0.0452017  
  194.1613464   50.6653175   0.0452489  
  238.8919678   42.6130333   0.0452514  
  222.0307312   31.7380428   0.0453889  
  186.3205261   49.9578705   0.0454345  
  165.1915588   27.8047771   0.0454893  
  184.4529419   54.4349594   0.0455255  
  188.7665863   21.9831657   0.0455392  
  155.1348572   6.871758     0.0455654  
  157.9078522   3.7660251    0.0455889  
  119.0276413   20.7623062   0.0456102  
  145.2973938   39.0124855   0.045611   
  198.6902008   62.0660439   0.0457207  
  224.3593445   10.055768    0.0457591  
  166.4498291   -0.8860474   0.0457647  
  178.1273956   66.3865128   0.0458741  
  187.8392181   17.0379181   0.0458753  
  178.6528778   20.1746407   0.0458986  
  176.3829651   31.4668827   0.0460102  
  6.9899712     -0.0612853   0.0460282  
  237.9859619   10.6747351   0.0460394  
  150.0094299   -1.0622495   0.0460914  
  169.6136169   57.5887032   0.0462295  
  246.7606506   43.4760971   0.0462348  
  189.120575    52.393013    0.0462611  
  141.0012817   38.8669128   0.0462682  
  175.5836029   54.7917328   0.0462904  
  123.7478714   58.0995979   0.0463786  
  117.9919357   16.749258    0.0463982  
  128.7877045   12.6113005   0.0464122  
  131.9721069   31.876976    0.0464227  
  243.8158417   14.8253756   0.0464298  
  115.8557968   37.9453812   0.046443   
  169.4855194   44.6089401   0.0464644  
  218.2408752   19.809063    0.0465022  
  162.949707    11.9838114   0.0465407  
  168.6241455   10.768445    0.0465514  
  226.7105865   17.0324154   0.0465576  
  158.0677338   53.6451187   0.0465859  
  222.2473602   9.5047636    0.0466428  
  181.146698    30.1087894   0.0466865  
  222.6004486   4.615366     0.0468121  
  188.7609558   66.37603     0.0468523  
  196.3455505   4.6453853    0.0468554  
  233.5682373   1.946915     0.0468838  
  255.326889    19.9174976   0.0469014  
  171.2467346   64.3140564   0.046924   
  226.5477753   16.6580334   0.0469624  
  130.2131042   31.9815159   0.0469931  
  214.3857574   36.3386421   0.0470036  
  137.6653442   38.6401596   0.0470226  
  193.9908905   8.609971     0.0470279  
  184.2834778   51.9988441   0.04708    
  238.7788391   34.7822723   0.0471418  
  203.4630737   -1.2327634   0.0471839  
  184.6487579   42.0139313   0.0472016  
  178.3159332   47.3355331   0.0472892  
  145.116745    12.9271746   0.0473122  
  157.5830841   8.0610695    0.0473397  
  244.0248718   50.9155502   0.0473438  
  197.5622711   8.7513199    0.0473551  
  151.95784     55.3960724   0.0473576  
  146.9991608   51.877533    0.0473939  
  213.6964722   -0.0036657   0.0475081  
  199.6074219   40.8653831   0.0475164  
  244.1145935   52.2049026   0.0475369  
  162.7543945   19.3436337   0.0475422  
  166.4958496   58.946125    0.0475599  
  160.9121094   11.0987186   0.0475869  
  152.503891    15.7253542   0.0475905  
  141.5829163   50.5709457   0.047632   
  177.6220856   28.594574    0.0476601  
  225.5141144   18.4929371   0.0476658  
  180.8180389   1.6354625    0.0477174  
  144.7482147   13.2654858   0.0477344  
  200.2276917   -0.941193    0.0478313  
  180.2378082   20.2733536   0.0478436  
  244.0162659   15.2389812   0.0479444  
  164.7222748   42.0046387   0.0479815  
  187.9678345   23.6341934   0.047994   
  153.6350708   30.7223492   0.0480059  
  170.3636627   1.5311327    0.0480899  
  160.1210785   28.8861256   0.0481691  
  225.932251    36.3737488   0.0482204  
  167.5856323   -0.12231     0.0482534  
  141.390686    27.3474636   0.0483853  
  143.1306      17.6924477   0.0484939  
  206.0169373   25.6635056   0.048591   
  216.291687    36.5409966   0.0486142  
  36.1874275    -7.5493793   0.048627   
  190.2608185   5.6958485    0.0487422  
  135.7478027   17.211771    0.0487888  
  131.9644775   54.023037    0.0487907  
  167.9308319   53.9885674   0.0488051  
  171.5276794   16.392786    0.048866   
  163.0812225   44.1727104   0.0488869  
  184.5081787   40.3828354   0.0489044  
  138.8107605   11.8670216   0.0490456  
  128.9811859   49.8497429   0.0490599  
  182.5967407   32.3435211   0.0490951  
  211.3552551   -0.8113447   0.049182   
  217.723053    11.236639    0.0492462  
  168.3053589   55.5558624   0.0492765  
  154.6355133   -0.9923267   0.049314   
  240.6946564   51.8733635   0.049314   
  173.1022949   27.9362011   0.0493288  
  185.0772552   27.920372    0.0494066  
  203.5606232   22.1827602   0.0494551  
  168.7922363   29.5300579   0.0496044  
  217.3386383   10.6993513   0.0496178  
  155.6935272   48.6371346   0.0498273  
  225.3254242   16.7779522   0.0498335  
  190.4484253   44.9146461   0.0499416  
  144.8958893   37.5218544   0.0499483  
  349.605835    14.9385338   0.050035   
  259.2192383   57.4637794   0.0500473  
  221.4625397   8.5423822    0.0500672  
  179.1115417   50.1146812   0.0500697  
  121.2724075   40.1745682   0.0500956  
  166.4211731   5.7065167    0.0501331  
  242.2294617   5.6351924    0.0501411  
  248.8466492   14.8560829   0.0501476  
  149.5986938   37.9897766   0.0501598  
  38.5440063    -0.001787    0.0502177  
  188.1604919   28.7749577   0.0502658  
  128.185318    32.0641212   0.0502685  
  158.7239075   60.6912346   0.0504118  
  120.4009628   9.8752356    0.0504333  
  215.7920227   6.1550546    0.0504393  
  130.905365    5.3169284    0.0504514  
  158.1583557   26.6638584   0.0504809  
  169.5432739   34.3626022   0.0504841  
  188.1815338   29.3813801   0.0505149  
  142.8333435   16.2957363   0.0505461  
  222.0012207   9.9179287    0.050553   
  142.7900391   22.7465115   0.0505872  
  194.7609253   46.5798607   0.0505885  
  139.3553162   19.4750519   0.0506517  
  157.9838715   59.9820061   0.0506914  
  176.3327484   26.8739319   0.0507154  
  223.5774231   12.4960155   0.0507321  
  174.2468414   56.5935593   0.0507569  
  159.3132935   13.0344648   0.0508004  
  245.8762054   35.9614449   0.0508053  
  154.1563721   29.9228764   0.0508162  
  169.0779266   64.2371826   0.0508564  
  194.8111572   59.3490295   0.0509477  
  189.047699    58.0723076   0.0509549  
  230.3227844   56.9269485   0.0509884  
  157.6983643   1.4838812    0.0510111  
  348.7566833   0.0722251    0.0512194  
  167.9721222   13.8298702   0.0512465  
  164.8701324   45.896965    0.0512516  
  144.0200806   23.6729546   0.0512905  
  155.5842133   61.8878822   0.0513423  
  178.9797821   24.6333313   0.0513497  
  142.5227509   13.9726286   0.0513537  
  193.793335    -2.1611402   0.051427   
  16.8082733    0.7927169    0.0514798  
  145.7525177   28.8217087   0.051486   
  209.6052399   59.1487999   0.0515066  
  148.8154907   34.5867462   0.0515132  
  27.6008968    -9.0178795   0.0515996  
  182.5664215   55.2577171   0.0516043  
  177.1598206   56.9462471   0.0516471  
  123.6664658   38.1962891   0.0516591  
  185.5508118   55.9934502   0.0516776  
  137.0241089   49.9109077   0.0517833  
  196.3334808   17.9229832   0.0517995  
  179.144165    53.974308    0.0518539  
  151.5466309   25.1494427   0.051902   
  170.160675    36.2142754   0.0519829  
  28.1320534    -10.0538683  0.0522034  
  142.1262054   32.4668198   0.052241   
  169.5284576   43.2230339   0.0522664  
  164.1927643   6.8531771    0.0523219  
  210.8738708   19.2101898   0.0523908  
  226.4924622   38.4898643   0.0524491  
  175.9702911   15.6687756   0.0524555  
  213.2239685   48.0992279   0.0524757  
  248.2408752   12.5777235   0.0524786  
  155.1432495   -1.0891567   0.0525164  
  152.2851105   62.393074    0.0525701  
  112.933548    38.3365593   0.0526712  
  161.735321    22.7295952   0.0527317  
  198.7278442   34.7023964   0.0527355  
  173.938797    49.2723808   0.052795   
  153.9481049   14.6314363   0.0528373  
  168.1429749   17.3045979   0.0528815  
  242.8618774   27.9622765   0.0529038  
  159.4638214   13.6586742   0.0529481  
  143.0427399   36.827137    0.0529626  
  133.1492004   17.1097336   0.0529897  
  213.7760773   29.5991039   0.0530482  
  197.9149933   46.9180908   0.0531098  
  134.0964966   45.1546402   0.0531279  
  172.2939148   15.4911442   0.0531386  
  218.0442505   8.1893969    0.0532291  
  149.514389    36.6153641   0.05327    
  19.4322739    -0.831386    0.0533422  
  189.6963959   40.6961479   0.0536092  
  213.238327    28.7473717   0.0536174  
  169.417923    65.7500687   0.053628   
  192.1197662   42.2976761   0.0536707  
  126.5597      48.2802162   0.0537523  
  243.8782501   30.5037956   0.053819   
  240.2326813   16.2999001   0.0538458  
  254.8395996   22.0364819   0.05385    
  227.2068634   0.1780676    0.0539949  
  175.5925446   16.0947742   0.0539961  
  11.9069891    -0.1212329   0.0540009  
  152.9389648   11.3462839   0.0540998  
  172.1804657   10.1272879   0.0541342  
  203.8965302   40.1111259   0.054177   
  168.7520752   46.6345329   0.0541852  
  202.6322937   -0.6033409   0.0542396  
  162.2882385   21.6756458   0.0543205  
  181.9735718   34.0368729   0.0543657  
  117.4808884   29.7282066   0.0544126  
  221.8912506   56.2378311   0.0544429  
  129.7334747   43.4311981   0.0544663  
  162.5051575   23.1585217   0.0544997  
  156.3419952   19.1397591   0.054516   
  206.609024    7.6818986    0.0545515  
  202.6587982   40.8987465   0.0545946  
  199.6046143   39.4861946   0.0546525  
  241.7739868   30.2176228   0.0546881  
  28.0948162    -0.3896585   0.0547261  
  157.033905    16.5356255   0.0547754  
  176.8580933   49.138607    0.0548352  
  207.0609436   8.1846905    0.0548497  
  184.618042    57.2384796   0.0549116  
  150.5562897   11.3197279   0.0550109  
  128.9556122   43.5645752   0.0550253  
  154.1879883   42.1737633   0.055026   
  220.8279572   20.7862606   0.0550279  
  140.4604492   15.1259813   0.0550403  
  216.6862793   9.1792593    0.0550424  
  227.1226196   37.1891098   0.0550689  
  243.039856    41.6581993   0.0551129  
  242.3236542   4.0439072    0.0551749  
  163.4093781   14.7497511   0.0552115  
  252.4217224   24.8363609   0.055233   
  158.9327545   37.5882301   0.0552498  
  120.9997864   15.2543955   0.0552856  
  240.6135101   31.5529842   0.0554004  
  339.0969238   -0.7906352   0.0554725  
  200.775528    5.8428802    0.0554823  
  131.3988647   51.5337257   0.0555151  
  226.0490875   7.45643      0.0556012  
  349.4284668   13.9583902   0.0556338  
  183.9176025   45.5647812   0.0556595  
  337.6675415   -8.5293856   0.0557145  
  127.693161    42.9079857   0.0558632  
  225.5348816   7.2157707    0.0558685  
  121.250061    23.949955    0.0559378  
  222.0893097   -0.8075328   0.0562283  
  235.3943939   34.1302109   0.0563549  
  233.231781    42.0717506   0.0563947  
  3.7672155     16.1439838   0.0564161  
  138.2813873   6.8215013    0.0564535  
  203.4879913   3.2322772    0.0564679  
  162.9188843   3.2194993    0.0565168  
  155.3720856   0.1551493    0.0565492  
  177.1587524   60.996891    0.0567206  
  140.1198883   18.9262161   0.0567561  
  248.4165649   20.714529    0.056912   
  43.3520088    -8.8787794   0.0570128  
  7.6152864     14.813427    0.0573127  
  240.1208801   8.036212     0.0573234  
  196.6146088   7.0428591    0.0573661  
  190.028717    9.5977926    0.0574247  
  214.1152802   4.9613681    0.0575219  
  9.348691      15.0287781   0.0575455  
  182.9623871   13.392252    0.0576471  
  150.7641296   45.5979805   0.0576655  
  120.4720917   18.1154041   0.0577464  
  194.9250183   43.7532043   0.0578109  
  207.8091278   17.6300011   0.0578922  
  146.6981201   2.1684017    0.0579501  
  189.7395935   43.5508881   0.0579573  
  136.2993011   4.8927054    0.0579939  
  205.2201538   11.9150515   0.0580069  
  185.7063751   12.5805225   0.0580254  
  130.3075104   27.9078026   0.0580602  
  245.9876404   44.8506508   0.0581484  
  179.9342041   25.6210518   0.0581897  
  322.3975525   -0.2707352   0.0583791  
  240.4897156   37.1306343   0.0584188  
  164.7923279   32.1847572   0.0584787  
  134.639389    37.1495743   0.0584802  
  227.3870239   42.4899292   0.0585718  
  197.6501617   42.8530617   0.0586024  
  165.5102386   19.3695488   0.0587969  
  251.2795258   42.1402321   0.058801   
  317.8229065   10.4825697   0.0588507  
  187.7692261   -2.3437448   0.0588543  
  247.6581879   27.4622707   0.0589226  
  229.6352234   58.4144516   0.0589687  
  209.5206757   57.1676941   0.058987   
  197.8127136   27.3129292   0.0590069  
  183.0591583   67.0492325   0.0590152  
  212.5818787   36.0394669   0.0590666  
  178.5716095   49.5897636   0.0591217  
  163.1000824   43.418396    0.0591434  
  163.6783905   36.0050201   0.059146   
  237.9669952   25.7523232   0.0591659  
  182.8788452   25.1215191   0.0592007  
  157.2804871   36.8433762   0.0592014  
  243.7754669   33.527462    0.0592532  
  251.5579529   26.8357563   0.0593198  
  241.5150604   30.6502304   0.0593434  
  167.8232574   16.4817333   0.0593572  
  175.755127    -2.2145622   0.0593762  
  122.5316238   23.2767181   0.0593825  
  210.7601166   -0.3355339   0.0594312  
  176.0951538   35.8611145   0.0596277  
  170.538269    59.6582909   0.0597108  
  114.1625366   38.0361519   0.0597115  
  119.4518127   47.8728676   0.0598606  
  208.6672363   44.831543    0.0598833  
  175.6655426   57.651722    0.0600366  
  208.6410522   34.3474388   0.0601456  
  210.8022461   15.3739634   0.0601483  
  167.8907471   32.8648796   0.0601548  
  164.2136078   36.7087669   0.0601628  
  198.0573883   58.5375786   0.0602505  
  213.9856873   47.2119865   0.0603394  
  185.2292786   33.2971153   0.0603688  
  151.8735657   9.5100069    0.0605005  
  135.0319061   37.4118805   0.0605332  
  112.5240707   44.2053223   0.0605371  
  205.5431671   24.5578861   0.0606026  
  310.0926514   -4.8333297   0.0607444  
  255.7782898   59.7912865   0.060748   
  197.5801239   32.0233994   0.0608686  
  197.9045868   32.0594559   0.0608772  
  191.0698242   11.857542    0.0609663  
  1.0909884     1.0891659    0.0610249  
  223.3811646   26.9692078   0.0610909  
  221.8903046   20.8693295   0.0611691  
  167.4949493   34.5108833   0.0612203  
  199.3414001   32.5871658   0.0612292  
  198.8964691   20.6667366   0.0612581  
  210.9982605   23.93503     0.061288   
  131.6268616   20.5387363   0.0613072  
  179.5380249   7.4907136    0.0614424  
  148.5715942   21.6612854   0.0615044  
  194.3225555   14.2198524   0.0615842  
  198.2496796   43.204319    0.0616805  
  33.2399597    14.1028538   0.0617163  
  196.6352081   54.6319733   0.0617532  
  242.7647247   30.454792    0.0617593  
  242.3837128   4.8146849    0.0617597  
  341.8855896   0.1639571    0.0618337  
  200.1871796   11.5542269   0.0618555  
  190.7093201   29.8201942   0.0618826  
  175.3849335   19.0636597   0.0619393  
  255.3856964   33.0522385   0.0620392  
  242.6726227   0.2765212    0.0620592  
  176.2267303   53.9622498   0.0620686  
  244.4229584   40.9338188   0.0620948  
  246.3085632   24.5165749   0.0621107  
  148.9955902   6.5662322    0.0621168  
  183.013504    36.4603882   0.0622015  
  158.2821198   53.7214317   0.062257   
  228.098526    11.133008    0.062261   
  197.0434723   18.3816967   0.0622731  
  124.9571381   33.0935898   0.0623349  
  229.9204559   19.8155842   0.0623456  
  202.712616    37.0493393   0.0623639  
  140.8695679   40.7588997   0.0625678  
  207.7675323   19.4355755   0.0625916  
  214.8136292   56.2335587   0.062606   
  117.1164474   30.0690918   0.0626512  
  180.608139    50.4591484   0.062676   
  241.8100281   33.3192062   0.0626885  
  182.9020233   60.0627022   0.0630165  
  196.6570892   16.3193531   0.0630394  
  222.5515137   30.3376331   0.0630986  
  255.8276215   59.4282074   0.0631298  
  165.1094971   31.8983021   0.0632401  
  206.6873016   30.9578972   0.0632525  
  183.5760651   29.5296421   0.0632632  
  197.668457    -0.492236    0.0632697  
  176.4514923   34.0400391   0.0633166  
  182.4830017   58.6111488   0.0633673  
  250.2010193   36.9605026   0.063369   
  235.9204865   39.5403519   0.0634711  
  157.9833069   50.6850624   0.0634735  
  203.7631836   35.4873085   0.0635007  
  227.4702148   20.4008293   0.0635197  
  204.3168793   56.3228645   0.0635793  
  139.3191071   29.0177288   0.0636595  
  146.5310516   21.5646515   0.0637136  
  152.9251862   6.2472076    0.0637197  
  207.8060913   23.359993    0.0638147  
  187.733551    65.8325119   0.0638813  
  176.8786774   36.152729    0.0639811  
  245.5011139   38.9950066   0.0639988  
  204.2349548   56.0166245   0.0643103  
  242.4553986   4.9704528    0.0645038  
  193.529129    55.2308655   0.0645411  
  190.8061676   7.451045     0.0645456  
  341.0954285   -9.0194244   0.064548   
  130.0098572   29.8174038   0.0648403  
  186.2626495   22.9532986   0.0648528  
  119.3648987   14.0640345   0.0648646  
  242.9135742   38.2115746   0.0648718  
  186.969574    20.4771042   0.064897   
  221.5695953   18.1798229   0.0649183  
  208.3196106   21.2691689   0.0649337  
  226.8419647   19.4471951   0.064962   
  148.539093    24.8070583   0.0649663  
  208.9200592   11.743947    0.0650278  
  126.5307617   12.166481    0.065181   
  125.9450912   54.2327118   0.0652009  
  189.3149109   51.2008476   0.065286   
  157.8801422   18.0366344   0.0654763  
  182.6250458   45.9588776   0.0654866  
  221.8475952   25.3822918   0.0655248  
  342.0583801   -9.0417757   0.0656189  
  17.578804     0.1301298    0.0656658  
  55.3559494    -7.3834324   0.0656976  
  197.6976624   15.7868757   0.0658488  
  211.293869    40.4524651   0.0658686  
  212.2104492   38.9231186   0.0658776  
  234.0935211   34.8696938   0.0659372  
  15.6568632    -1.0689373   0.0659378  
  126.9973221   29.2428894   0.0660903  
  123.2479248   10.2260656   0.0661871  
  236.9216156   35.6398582   0.0662409  
  169.3539429   44.5633125   0.0662541  
  234.3746643   46.8640938   0.066351   
  146.662262    4.3137698    0.0664414  
  195.5228882   9.3882771    0.0665257  
  175.7201538   32.8567429   0.0666226  
  197.5832672   4.3002295    0.066672   
  239.3568726   20.0044651   0.0666738  
  131.6776581   31.7163734   0.0667971  
  331.5105896   -8.351799    0.0670054  
  142.4295959   35.1966209   0.0670179  
  161.072464    34.9447021   0.0670655  
  136.6236572   56.7964706   0.0672827  
  245.8536835   21.2318077   0.0673939  
  173.7613373   59.9031181   0.0675242  
  161.5333099   13.2199173   0.0675426  
  344.1737976   0.1616872    0.067554   
  176.9572449   23.1061287   0.0675897  
  206.4804993   56.2645836   0.0676832  
  172.4701538   4.1351781    0.0676851  
  228.5450897   18.0652943   0.067834   
  167.2161713   23.2963486   0.0678787  
  240.9675293   28.29496     0.0679094  
  207.269577    6.8598685    0.0679932  
  172.2229767   43.2299004   0.0680013  
  222.8731842   24.2874699   0.0681252  
  235.6379242   38.4929237   0.0681432  
  164.7794342   10.0125065   0.0682753  
  210.0427094   27.5866718   0.0683767  
  121.9253387   39.8171349   0.0684162  
  130.8978424   41.3083763   0.0684428  
  128.8009796   31.7042427   0.0684541  
  172.8866577   49.8575783   0.0685878  
  194.513031    27.9705486   0.0686294  
  241.9110718   35.1272354   0.0686984  
  241.093277    11.2285271   0.0687933  
  153.3592224   12.2871513   0.0689169  
  129.3895416   15.7285309   0.0690166  
  18.3136616    0.4372538    0.0691031  
  227.322525    11.1785364   0.0691821  
  215.2621002   17.2874146   0.0695309  
  169.5552368   28.9161625   0.0696735  
  144.8667145   25.9260921   0.0697079  
  234.647171    26.2217617   0.0698987  
  136.6673126   6.5623999    0.069901   
  149.0029297   13.1352177   0.0700095  
  129.7085266   18.9059563   0.0700318  
  211.2763367   51.2567596   0.0700931  
  186.8999176   16.3730354   0.070118   
  219.9790192   54.1888123   0.0701513  
  169.5322876   42.0448494   0.0704758  
  234.8505859   48.1437569   0.070498   
  37.713562     0.7887371    0.0706587  
  153.4732208   -0.3188718   0.0710345  
  245.8300171   50.9391289   0.0710861  
  229.6710663   23.6052589   0.0711505  
  177.6827393   34.1881828   0.0713947  
  178.9380951   44.8954811   0.0715103  
  153.96875     0.0883307    0.0716049  
  197.7041931   26.2743187   0.0716174  
  176.7681885   26.398592    0.071841   
  162.1287842   33.5361595   0.0718433  
  198.7547913   31.6913929   0.0718812  
  214.2755585   45.6170807   0.071974   
  245.1960907   25.9974117   0.0720532  
  208.5921631   44.1155548   0.0721069  
  180.776123    46.6945915   0.0723202  
  125.738739    38.7037239   0.0723507  
  139.1999664   15.8379688   0.0724671  
  148.6760254   3.5071285    0.0725228  
  242.2722473   18.3741894   0.0725921  
  232.6753693   14.6932993   0.0730152  
  26.9376831    -8.8724194   0.0733348  
  189.1562653   16.5623989   0.0733435  
  1.901172      -0.232024    0.0735794  
  128.0444183   31.0391636   0.07364    
  205.8493652   60.9427872   0.0736547  
  1.516309      -0.7269756   0.0736816  
  245.8567657   40.2023888   0.0737531  
  238.9359741   28.0207634   0.0737665  
  118.958374    22.6628952   0.073958   
  176.8575592   54.4073372   0.0741876  
  12.1959114    15.7089376   0.0742681  
  119.7223053   42.3978729   0.0743412  
  168.3918457   11.4561777   0.0745629  
  149.384552    11.9772434   0.0745743  
  188.6021423   6.8475556    0.0748059  
  189.8881989   10.96768     0.0749204  
  187.4694977   21.404213    0.0750135  
  182.337265    28.5314484   0.075236   
  181.4425659   24.1680298   0.0754327  
  175.7926331   54.2010193   0.0757009  
  151.1149292   44.9673615   0.076112   
  41.5311508    -0.329622    0.0764834  
  216.800705    35.6083107   0.0767561  
  176.6767731   53.6049728   0.0768471  
  234.2367096   16.1018429   0.0769966  
  238.0770111   30.1935501   0.0771641  
  232.6412659   -1.2397681   0.0774579  
  232.2340698   6.4517417    0.0777381  
  187.243515    2.1908715    0.0777993  
  181.1643829   1.7691972    0.0779593  
  141.9681396   7.2514944    0.0780458  
  182.0274506   25.5094948   0.0783678  
  251.3079071   30.7607193   0.0784072  
  189.4666901   1.3160286    0.0785812  
  137.7427216   15.8461475   0.0785997  
  229.2159271   30.6639538   0.0788644  
  167.2016602   33.5095024   0.079135   
  182.4768524   -0.9181708   0.0791519  
  26.0109329    -0.119152    0.0793868  
  176.1798248   39.6107521   0.0798359  
